,city,trips_in_first_30_days,avg_rating_of_driver,avg_surge,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,active
40973,King's Landing,0,4.6,1.02,iPhone,4.8,False,57.1,2.97,4.8,1.0
40974,Winterfell,4,4.8,1.0,iPhone,0.0,True,85.7,1.57,5.0,0.0
40975,King's Landing,2,3.5,1.0,Android,0.0,True,50.0,1.62,5.0,0.0
40976,King's Landing,0,5.0,1.25,Android,25.0,False,25.0,3.12,5.0,1.0
40979,King's Landing,1,4.7,1.16,Android,28.6,True,50.0,2.01,4.8,1.0
40981,King's Landing,2,5.0,1.09,iPhone,9.1,False,100.0,7.36,4.9,1.0
40982,Winterfell,1,5.0,1.04,iPhone,14.3,False,57.1,5.64,4.9,1.0
40983,Winterfell,5,4.8,1.02,iPhone,3.0,True,78.8,1.33,4.6,1.0
40984,Winterfell,8,5.0,1.07,Android,16.7,False,66.7,1.5,4.7,0.0
40985,Astapor,4,4.8,1.0,iPhone,0.0,False,25.0,2.36,5.0,0.0
40986,Astapor,1,5.0,1.0,Android,0.0,True,100.0,3.27,4.0,0.0
40987,Astapor,15,4.8,1.03,iPhone,5.6,True,80.6,2.13,4.9,1.0
40988,Winterfell,1,4.0,1.0,Android,0.0,False,100.0,6.02,5.0,0.0
40989,Winterfell,1,4.3,1.0,iPhone,0.0,False,75.0,4.31,4.5,1.0
40990,King's Landing,2,5.0,1.0,Android,0.0,True,100.0,5.03,5.0,1.0
40991,Astapor,0,5.0,1.0,Android,0.0,False,0.0,3.82,5.0,1.0
40992,Winterfell,0,4.3,1.0,iPhone,0.0,False,75.0,6.12,4.3,1.0
40993,Winterfell,0,4.0,1.3800000000000001,iPhone,50.0,True,50.0,8.42,4.0,1.0
40994,Astapor,1,5.0,1.0,Android,0.0,True,0.0,4.39,5.0,0.0
40995,Winterfell,3,4.7,1.07,iPhone,9.3,False,67.4,3.74,4.7,1.0
40996,Winterfell,0,1.0,1.0,iPhone,0.0,False,100.0,1.36,5.0,0.0
40997,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,1.22,4.7,0.0
40998,Astapor,1,5.0,1.58,Android,66.7,False,100.0,5.72,4.7,0.0
40999,Winterfell,11,4.9,1.12,iPhone,6.0,False,95.2,1.85,4.7,1.0
41000,Winterfell,1,5.0,1.0,iPhone,0.0,True,100.0,19.32,5.0,0.0
41001,Astapor,4,4.8,1.11,iPhone,18.2,False,85.5,2.2,4.8,1.0
41002,Winterfell,7,5.0,1.0,iPhone,0.0,False,52.6,2.47,4.4,0.0
41003,Winterfell,1,4.5,1.0,iPhone,0.0,False,25.0,2.5,5.0,0.0
41004,Winterfell,1,5.0,1.0,Android,0.0,True,100.0,1.66,5.0,0.0
41005,Astapor,0,4.6,1.0,Android,0.0,False,55.6,3.95,4.8,0.0
41006,Winterfell,0,5.0,1.09,iPhone,12.5,True,100.0,12.8,4.9,1.0
41007,King's Landing,4,5.0,1.2,iPhone,20.0,True,20.0,3.7,4.6,0.0
41008,Winterfell,1,4.5,1.08,iPhone,10.8,True,56.8,3.35,4.8,1.0
41009,Winterfell,0,4.3,1.0,iPhone,0.0,False,33.3,2.24,5.0,0.0
41011,Winterfell,2,5.0,1.3800000000000001,Android,50.0,False,100.0,6.45,5.0,0.0
41012,King's Landing,0,5.0,1.25,iPhone,25.0,True,75.0,2.17,5.0,0.0
41013,Winterfell,0,5.0,1.04,Android,8.3,False,41.7,2.55,4.3,0.0
41014,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,20.04,5.0,0.0
41015,King's Landing,14,4.9,1.01,Android,2.6,True,56.4,2.41,4.8,1.0
41016,Winterfell,7,5.0,1.1,iPhone,5.6,True,61.1,3.59,4.8,1.0
41017,King's Landing,1,5.0,1.0,iPhone,0.0,True,50.0,1.45,4.5,1.0
41018,Astapor,0,5.0,1.0,iPhone,0.0,False,0.0,4.67,5.0,1.0
41019,King's Landing,7,5.0,1.25,iPhone,30.0,False,30.0,5.08,4.7,1.0
41021,King's Landing,0,5.0,1.0,Android,0.0,True,100.0,13.91,5.0,1.0
41022,King's Landing,0,4.7,1.0,iPhone,0.0,False,60.0,3.14,5.0,1.0
41024,Winterfell,2,5.0,1.0,Android,0.0,False,40.0,4.69,5.0,0.0
41025,Astapor,0,3.4,1.45,iPhone,45.5,False,45.5,2.98,4.8,0.0
41026,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,6.41,4.0,0.0
41027,Winterfell,2,3.0,1.0,iPhone,0.0,False,33.3,11.37,4.7,0.0
41028,King's Landing,2,5.0,1.0,Android,0.0,False,100.0,12.48,5.0,0.0
41029,Astapor,1,5.0,1.0,iPhone,0.0,False,60.0,4.64,5.0,0.0
41030,Winterfell,3,5.0,1.0,Android,0.0,False,66.7,1.99,4.0,0.0
41031,Winterfell,1,4.0,1.0,iPhone,0.0,False,100.0,3.71,4.7,0.0
41032,Winterfell,0,4.0,1.0,iPhone,0.0,False,0.0,1.87,5.0,0.0
41033,Winterfell,9,4.2,1.07,iPhone,9.8,True,51.2,6.4,4.8,1.0
41037,Astapor,2,4.3,1.0,iPhone,0.0,True,100.0,2.05,4.2,1.0
41038,King's Landing,0,5.0,1.0,Android,0.0,True,0.0,4.84,5.0,1.0
41039,Winterfell,1,4.0,1.0,Android,0.0,False,100.0,7.38,4.0,0.0
41040,Astapor,0,5.0,1.0,iPhone,0.0,False,44.4,2.77,4.9,0.0
41041,Winterfell,1,5.0,1.0,Android,0.0,False,75.0,5.18,5.0,0.0
41042,Winterfell,0,5.0,1.0,iPhone,0.0,False,50.0,9.39,4.5,1.0
41044,Astapor,2,4.1,1.2,iPhone,30.0,False,60.0,2.21,4.6,1.0
41045,Astapor,3,5.0,1.02,iPhone,9.1,True,72.7,2.96,4.8,1.0
41046,Winterfell,16,4.6,1.0,iPhone,0.0,False,37.5,5.57,4.5,0.0
41048,Astapor,0,5.0,1.42,iPhone,25.0,True,33.3,2.38,4.8,1.0
41051,Winterfell,1,4.0,1.0,iPhone,0.0,True,100.0,1.51,5.0,0.0
41052,King's Landing,5,4.9,1.07,iPhone,13.5,True,45.9,2.97,4.8,1.0
41053,Winterfell,2,5.0,1.0,iPhone,0.0,False,50.0,4.58,5.0,0.0
41054,Astapor,3,4.7,1.08,Android,33.3,False,0.0,1.78,4.3,0.0
41055,Winterfell,11,4.2,1.18,iPhone,11.8,True,55.9,5.52,4.7,1.0
41057,King's Landing,0,5.0,1.0,iPhone,0.0,True,0.0,8.0,5.0,0.0
41058,Astapor,0,5.0,1.0,Android,0.0,False,100.0,3.96,4.5,0.0
41059,King's Landing,6,4.3,1.0,iPhone,0.0,True,100.0,2.54,5.0,1.0
41060,King's Landing,15,4.4,1.0,iPhone,0.0,True,58.6,5.04,4.8,1.0
41064,Winterfell,1,5.0,1.0,Android,0.0,True,66.7,16.47,4.0,1.0
41065,Winterfell,1,2.5,1.0,iPhone,0.0,True,50.0,1.54,5.0,0.0
41066,King's Landing,11,4.0,1.0,iPhone,0.0,False,89.3,2.09,4.7,1.0
41068,Astapor,8,4.5,1.18,iPhone,20.0,True,86.7,3.0,4.9,1.0
41069,Winterfell,0,5.0,1.0,iPhone,0.0,True,40.0,1.4,5.0,1.0
41070,Astapor,1,5.0,1.0,iPhone,0.0,True,33.3,4.94,5.0,1.0
41071,Astapor,0,4.7,1.0,Android,0.0,False,100.0,4.76,5.0,0.0
41072,King's Landing,0,5.0,1.0,iPhone,0.0,True,50.0,3.42,5.0,1.0
41073,King's Landing,1,5.0,1.0,Android,0.0,True,0.0,13.73,5.0,0.0
41074,Winterfell,0,4.0,1.0,iPhone,0.0,True,0.0,5.29,5.0,0.0
41075,Astapor,0,5.0,1.0,iPhone,0.0,True,50.0,15.7,5.0,0.0
41077,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,16.06,5.0,0.0
41078,Winterfell,2,5.0,1.0,Android,0.0,True,100.0,2.48,5.0,0.0
41079,Astapor,3,4.5,1.03,iPhone,3.0,False,72.7,5.28,4.7,1.0
41080,Winterfell,2,5.0,1.0,iPhone,0.0,False,100.0,7.99,5.0,0.0
41081,Winterfell,1,5.0,1.0,Android,0.0,False,100.0,25.29,5.0,0.0
41082,King's Landing,1,5.0,1.0,iPhone,0.0,False,0.0,11.85,5.0,0.0
41083,Astapor,2,3.5,1.25,Android,50.0,False,100.0,1.55,5.0,0.0
41084,Winterfell,1,4.0,1.0,iPhone,0.0,False,50.0,3.0,4.5,0.0
41085,King's Landing,0,5.0,1.0,iPhone,0.0,True,66.7,1.28,5.0,1.0
41086,Astapor,2,5.0,1.0,iPhone,0.0,True,0.0,7.9,4.0,0.0
41087,King's Landing,0,5.0,1.0,iPhone,0.0,True,66.7,3.64,5.0,1.0
41088,Winterfell,3,4.3,1.0,iPhone,0.0,False,100.0,3.27,5.0,0.0
41089,Astapor,0,4.5,1.15,iPhone,7.7,False,100.0,3.06,5.0,0.0
41090,Astapor,2,5.0,2.0,iPhone,100.0,False,0.0,3.64,5.0,1.0
41091,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,0.01,5.0,1.0
41092,Winterfell,0,5.0,1.0,Android,0.0,False,80.0,2.31,5.0,0.0
41094,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,2.71,4.3,1.0
41095,Winterfell,10,4.1,1.0,Android,0.0,False,76.9,4.84,4.5,1.0
41096,Winterfell,2,3.2,1.08,iPhone,22.2,True,44.4,3.47,4.0,0.0
41097,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,24.08,5.0,0.0
41098,Astapor,1,3.6,1.0,iPhone,0.0,True,87.0,1.78,4.8,1.0
41099,Winterfell,2,5.0,1.0,iPhone,0.0,False,100.0,2.18,4.5,0.0
41100,Astapor,1,5.0,1.0,iPhone,0.0,True,0.0,2.56,5.0,0.0
41102,Winterfell,3,5.0,1.55,Android,40.0,False,80.0,3.97,4.6,1.0
41103,Astapor,2,4.9,1.0,iPhone,0.0,True,73.5,4.45,4.6,1.0
41104,King's Landing,0,4.8,1.0,iPhone,0.0,True,100.0,4.81,4.0,0.0
41105,Astapor,0,5.0,1.08,iPhone,33.3,False,33.3,2.81,4.0,0.0
41107,Winterfell,1,5.0,1.3,iPhone,40.0,False,40.0,2.27,5.0,1.0
41108,Astapor,4,5.0,1.0,Android,0.0,False,100.0,9.19,5.0,0.0
41109,Winterfell,4,3.8,1.28,iPhone,22.2,False,66.7,2.12,4.1,0.0
41112,Astapor,1,5.0,1.0,iPhone,0.0,True,0.0,1.59,5.0,0.0
41113,Winterfell,1,5.0,1.0,iPhone,0.0,True,50.0,12.2,4.3,1.0
41114,King's Landing,2,4.8,1.07,Android,8.0,False,28.0,3.05,4.8,1.0
41115,Winterfell,3,5.0,1.0,Android,0.0,True,33.3,16.36,3.7,0.0
41116,Winterfell,0,4.4,1.28,iPhone,11.1,False,88.9,2.09,5.0,1.0
41117,Winterfell,0,5.0,1.0,Android,0.0,False,0.0,6.74,5.0,0.0
41118,Astapor,0,5.0,1.0,iPhone,0.0,True,100.0,4.46,4.8,1.0
41119,Winterfell,3,4.3,1.0,Android,0.0,False,100.0,3.61,5.0,0.0
41120,Winterfell,0,5.0,1.3800000000000001,iPhone,50.0,False,100.0,12.53,5.0,0.0
41121,Winterfell,0,5.0,1.0,iPhone,0.0,True,0.0,1.58,5.0,0.0
41122,Winterfell,2,4.9,1.08,iPhone,7.7,False,69.2,2.24,4.8,0.0
41123,King's Landing,1,4.0,1.0,iPhone,0.0,False,0.0,6.6,5.0,1.0
41124,Astapor,0,4.8,1.31,Android,11.1,True,100.0,6.3,5.0,1.0
41125,Astapor,1,4.9,1.18,iPhone,26.7,True,60.0,3.74,4.9,1.0
41126,Winterfell,0,4.6,1.0,iPhone,0.0,False,78.9,2.85,4.7,0.0
41127,Astapor,1,4.3,1.0,Android,0.0,False,66.7,2.85,4.6,0.0
41129,King's Landing,4,3.5,1.25,iPhone,25.0,False,25.0,1.22,5.0,0.0
41130,Winterfell,4,3.4,1.0,iPhone,0.0,True,90.0,6.37,4.7,1.0
41131,Winterfell,0,3.0,1.0,iPhone,0.0,False,100.0,3.02,5.0,0.0
41133,Winterfell,2,4.5,1.0,Android,0.0,True,63.6,4.3,4.9,1.0
41134,King's Landing,3,4.7,1.0,iPhone,0.0,False,100.0,19.43,5.0,0.0
41135,King's Landing,4,5.0,1.0,Android,0.0,True,44.4,4.48,4.9,0.0
41136,King's Landing,0,4.3,1.0,iPhone,0.0,True,100.0,1.46,5.0,0.0
41137,King's Landing,2,5.0,1.0,Android,0.0,True,80.0,4.21,5.0,1.0
41138,King's Landing,1,5.0,1.1,iPhone,10.0,True,40.0,3.15,5.0,1.0
41140,King's Landing,2,5.0,1.0,Android,0.0,False,0.0,2.66,5.0,0.0
41141,Winterfell,8,5.0,1.06,iPhone,13.8,True,65.5,2.64,4.9,1.0
41142,Winterfell,1,4.8,1.0,iPhone,0.0,False,0.0,3.6,4.4,1.0
41143,Astapor,0,4.6,1.0,iPhone,0.0,False,95.0,1.35,4.9,1.0
41144,Winterfell,7,4.8,1.0,iPhone,0.0,True,50.0,3.42,4.8,1.0
41145,Astapor,1,4.9,1.21,iPhone,16.7,True,50.0,4.98,4.9,1.0
41146,Winterfell,2,4.5,1.0,iPhone,0.0,False,100.0,7.86,5.0,0.0
41147,King's Landing,1,5.0,1.2,Android,27.3,True,36.4,2.31,4.9,1.0
41148,King's Landing,1,5.0,1.0,iPhone,0.0,False,66.7,7.3,5.0,1.0
41149,Winterfell,12,4.5,1.02,iPhone,5.6,False,53.7,2.29,4.7,1.0
41150,Winterfell,1,5.0,1.0,iPhone,0.0,True,100.0,3.84,5.0,0.0
41151,King's Landing,2,5.0,1.0,iPhone,0.0,False,100.0,2.21,5.0,0.0
41153,King's Landing,0,5.0,1.17,iPhone,33.3,False,33.3,2.87,4.7,0.0
41154,Winterfell,1,5.0,1.0,iPhone,0.0,False,66.7,6.45,4.8,1.0
41155,King's Landing,1,4.5,1.05,iPhone,9.1,False,81.8,8.7,4.6,1.0
41156,Astapor,3,4.7,1.0,Android,0.0,True,33.3,2.73,5.0,0.0
41157,King's Landing,1,4.5,1.0,Android,0.0,False,50.0,5.55,5.0,0.0
41158,King's Landing,3,4.6,1.11,iPhone,14.3,False,100.0,11.06,5.0,1.0
41159,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,6.25,5.0,0.0
41160,King's Landing,0,5.0,1.0,iPhone,0.0,True,100.0,9.15,5.0,1.0
41161,Winterfell,11,4.2,1.03,iPhone,6.7,False,40.0,3.77,4.6,1.0
41162,King's Landing,0,5.0,1.0,iPhone,0.0,True,100.0,1.91,5.0,1.0
41163,Winterfell,0,5.0,1.56,iPhone,75.0,False,0.0,4.54,5.0,1.0
41164,King's Landing,0,5.0,1.0,Android,0.0,True,100.0,0.77,5.0,1.0
41165,Astapor,4,4.6,1.0,Android,0.0,True,100.0,6.33,5.0,0.0
41168,Astapor,1,4.7,1.0,iPhone,0.0,False,100.0,8.22,5.0,1.0
41169,Astapor,2,4.5,1.6300000000000001,Android,50.0,False,50.0,3.43,4.0,0.0
41170,Astapor,0,5.0,1.0,iPhone,0.0,True,50.0,7.68,5.0,0.0
41171,Astapor,13,4.8,1.11,iPhone,13.0,True,73.9,4.89,4.8,1.0
41172,Astapor,2,5.0,1.0,iPhone,0.0,False,0.0,2.9,5.0,0.0
41173,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,10.58,5.0,0.0
41175,King's Landing,3,4.4,1.0,iPhone,0.0,True,43.8,2.01,4.6,1.0
41176,Winterfell,2,4.0,1.0,iPhone,0.0,False,60.0,13.59,4.8,0.0
41177,Winterfell,1,3.5,1.0,iPhone,0.0,True,25.0,13.93,5.0,1.0
41178,King's Landing,4,5.0,1.0,Android,0.0,False,100.0,8.63,5.0,0.0
41179,Winterfell,0,5.0,1.0,Android,0.0,False,50.0,8.08,4.8,1.0
41180,Astapor,0,5.0,1.0,Android,0.0,True,50.0,3.32,4.5,0.0
41181,Winterfell,4,4.5,1.22,iPhone,26.7,False,33.3,2.65,4.9,0.0
41182,Winterfell,2,3.5,1.0,Android,0.0,False,100.0,2.39,5.0,0.0
41183,Astapor,1,5.0,1.0,iPhone,0.0,True,100.0,1.36,5.0,0.0
41184,Winterfell,1,5.0,1.05,iPhone,20.0,False,20.0,15.36,5.0,0.0
41185,King's Landing,17,4.8,1.18,iPhone,23.6,True,81.8,1.8900000000000001,4.9,1.0
41186,Winterfell,0,5.0,1.0,Android,0.0,False,50.0,3.64,5.0,0.0
41187,Winterfell,2,5.0,1.0,iPhone,0.0,True,100.0,7.98,5.0,0.0
41188,Astapor,1,4.7,1.0,iPhone,0.0,True,91.7,3.11,5.0,1.0
41189,Winterfell,2,4.4,1.25,iPhone,40.0,True,40.0,9.85,4.0,1.0
41190,Winterfell,5,5.0,1.6,iPhone,60.0,False,100.0,2.77,5.0,0.0
41191,Astapor,3,3.0,1.08,iPhone,33.3,False,66.7,1.58,5.0,0.0
41192,Astapor,12,4.6,1.13,iPhone,11.6,False,55.8,3.57,4.7,0.0
41194,Astapor,2,4.5,1.34,iPhone,27.3,False,45.5,4.24,5.0,1.0
41195,King's Landing,2,4.0,1.0,Android,0.0,False,50.0,3.87,4.5,0.0
41197,Winterfell,2,4.8,1.0,iPhone,0.0,True,53.3,3.99,4.7,1.0
41198,Winterfell,7,4.8,1.0,Android,0.0,True,66.7,6.77,4.9,0.0
41199,Winterfell,6,5.0,1.08,Android,4.5,False,72.7,3.88,4.7,0.0
41201,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,7.71,4.0,0.0
41202,King's Landing,15,4.9,1.02,iPhone,1.6,True,53.8,2.26,4.9,1.0
41203,King's Landing,6,4.3,1.0,iPhone,0.0,True,100.0,9.58,5.0,1.0
41204,Winterfell,5,4.4,1.01,iPhone,5.9,False,47.1,2.66,4.8,0.0
41205,Astapor,1,5.0,1.0,iPhone,0.0,True,100.0,8.32,5.0,0.0
41206,Astapor,1,4.3,1.0,iPhone,0.0,True,66.7,3.64,5.0,1.0
41208,Astapor,1,5.0,1.0,iPhone,0.0,False,0.0,14.88,4.0,0.0
41210,Astapor,1,4.0,1.03,iPhone,4.3,True,52.2,7.71,4.6,1.0
41211,Astapor,5,5.0,1.03,Android,12.5,True,12.5,1.81,4.9,0.0
41212,Winterfell,1,4.5,1.5,iPhone,50.0,True,100.0,2.05,5.0,1.0
41214,Winterfell,5,4.8,1.07,iPhone,13.3,False,73.3,3.66,4.8,0.0
41215,Astapor,0,4.0,1.0,iPhone,0.0,False,0.0,1.71,5.0,0.0
41216,Astapor,1,4.1,1.09,iPhone,14.3,True,71.4,3.33,4.5,1.0
41217,King's Landing,0,5.0,1.0,iPhone,0.0,False,100.0,47.62,5.0,1.0
41219,Astapor,0,4.0,1.0,iPhone,0.0,False,0.0,3.15,5.0,0.0
41221,Astapor,1,5.0,1.0,Android,0.0,False,0.0,13.79,5.0,0.0
41222,Winterfell,1,5.0,1.0,Android,0.0,False,100.0,15.16,5.0,0.0
41223,Winterfell,11,5.0,1.11,iPhone,8.5,True,59.2,2.35,4.5,1.0
41224,Astapor,1,5.0,1.0,iPhone,0.0,False,50.0,6.89,3.0,0.0
41225,Winterfell,0,5.0,1.0,Android,0.0,True,66.7,23.55,5.0,0.0
41226,Astapor,1,5.0,1.0,iPhone,0.0,False,0.0,2.42,4.3,1.0
41227,Winterfell,1,5.0,1.08,iPhone,8.3,True,75.0,5.68,4.6,1.0
41230,Astapor,2,4.5,1.0,iPhone,0.0,False,100.0,6.94,4.7,0.0
41231,Astapor,1,4.0,1.25,iPhone,25.0,False,25.0,2.82,5.0,0.0
41232,Winterfell,6,4.8,1.0,Android,0.0,False,0.0,2.16,4.7,0.0
41234,Astapor,1,5.0,1.75,iPhone,100.0,False,0.0,5.43,5.0,0.0
41235,Astapor,0,4.0,2.25,iPhone,100.0,True,0.0,15.66,5.0,1.0
41236,Astapor,3,5.0,1.31,iPhone,25.0,False,75.0,1.6300000000000001,5.0,0.0
41237,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,1.31,5.0,1.0
41238,Astapor,2,4.2,1.16,iPhone,25.0,True,25.0,8.26,5.0,1.0
41239,King's Landing,1,5.0,1.25,iPhone,50.0,False,0.0,19.9,5.0,1.0
41241,Astapor,12,4.6,1.35,Android,29.4,True,52.9,2.93,4.9,0.0
41242,Astapor,2,4.5,1.0,Android,0.0,False,0.0,8.91,5.0,0.0
41243,Winterfell,2,5.0,1.25,iPhone,33.3,False,100.0,6.35,5.0,0.0
41244,Winterfell,2,5.0,1.0,iPhone,0.0,False,50.0,6.03,5.0,1.0
41245,Astapor,4,4.4,1.0,iPhone,0.0,True,45.5,4.81,4.4,1.0
41246,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,14.65,5.0,0.0
41247,Winterfell,8,3.4,1.13,iPhone,18.2,True,48.5,1.76,4.8,1.0
41248,King's Landing,2,3.2,1.0,iPhone,0.0,False,92.9,2.3,4.8,1.0
41249,Winterfell,15,4.5,1.09,iPhone,5.9,True,27.5,3.46,4.6,1.0
41250,King's Landing,1,5.0,1.0,iPhone,0.0,True,100.0,14.52,5.0,0.0
41251,King's Landing,10,4.9,1.21,iPhone,31.4,False,82.9,2.42,4.7,1.0
41253,King's Landing,1,5.0,1.0,iPhone,0.0,False,100.0,14.74,5.0,0.0
41254,Winterfell,0,5.0,1.0,Android,0.0,False,0.0,2.81,5.0,0.0
41256,Winterfell,0,5.0,1.0,Android,0.0,False,33.3,5.68,5.0,0.0
41257,Astapor,0,5.0,1.0,Android,0.0,True,0.0,5.69,4.5,0.0
41258,Winterfell,1,5.0,1.0,Android,0.0,True,0.0,2.48,5.0,0.0
41259,King's Landing,4,5.0,1.0,iPhone,0.0,True,50.0,11.37,5.0,1.0
41260,Winterfell,1,3.0,2.75,iPhone,100.0,False,50.0,3.71,5.0,0.0
41262,Winterfell,4,3.8,1.0,iPhone,0.0,True,88.9,1.82,4.4,1.0
41263,Astapor,0,5.0,1.0,iPhone,0.0,True,100.0,15.25,5.0,1.0
41264,Winterfell,0,5.0,1.8800000000000001,iPhone,25.0,True,50.0,9.8,5.0,1.0
41265,Winterfell,6,4.4,1.0,iPhone,0.0,False,66.7,6.73,5.0,0.0
41266,Astapor,4,5.0,1.0,iPhone,0.0,False,75.0,1.44,4.8,0.0
41269,Astapor,0,5.0,1.0,iPhone,0.0,False,50.0,6.57,5.0,0.0
41270,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,0.8300000000000001,5.0,0.0
41271,Astapor,1,4.0,1.08,Android,16.7,True,16.7,20.93,4.7,0.0
41273,King's Landing,1,5.0,1.0,Android,0.0,False,0.0,33.92,5.0,0.0
41274,Astapor,1,5.0,1.0,iPhone,0.0,True,25.0,3.44,4.8,1.0
41275,Astapor,5,5.0,1.05,iPhone,20.0,True,100.0,3.98,5.0,0.0
41276,Winterfell,3,5.0,1.13,iPhone,14.3,True,50.0,2.88,4.5,1.0
41277,Winterfell,2,3.0,1.0,Android,0.0,False,66.7,2.73,4.3,0.0
41278,Winterfell,0,4.5,1.0,iPhone,0.0,False,100.0,15.64,5.0,0.0
41280,Winterfell,18,4.8,1.0,Android,0.0,False,71.9,8.04,4.9,1.0
41281,Astapor,3,5.0,1.42,Android,33.3,False,66.7,6.92,5.0,0.0
41282,King's Landing,11,4.9,1.13,iPhone,15.8,True,65.8,2.01,4.9,1.0
41283,Winterfell,2,5.0,1.0,iPhone,0.0,False,100.0,1.24,5.0,0.0
41285,Astapor,2,5.0,1.3800000000000001,Android,50.0,False,0.0,7.17,5.0,0.0
41286,Winterfell,0,2.5,1.69,Android,50.0,False,0.0,3.04,4.8,0.0
41287,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,3.65,5.0,0.0
41289,Winterfell,0,4.5,1.0,iPhone,0.0,False,25.0,8.31,5.0,1.0
41290,Winterfell,2,5.0,1.0,iPhone,0.0,True,57.1,3.05,4.3,1.0
41291,Winterfell,0,4.8,1.0,iPhone,0.0,False,50.0,6.12,5.0,1.0
41292,Astapor,0,5.0,1.0,iPhone,0.0,True,100.0,1.54,5.0,0.0
41293,Astapor,0,4.2,1.13,iPhone,25.0,True,87.5,2.27,4.8,1.0
41294,Winterfell,3,5.0,1.33,iPhone,33.3,False,33.3,2.64,5.0,0.0
41295,Winterfell,0,4.0,1.0,iPhone,0.0,True,100.0,7.42,4.5,1.0
41296,Astapor,0,5.0,1.5,Android,100.0,False,100.0,5.25,5.0,0.0
41297,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,4.31,5.0,0.0
41298,Winterfell,5,4.8,1.02,iPhone,7.7,True,92.3,7.71,4.8,1.0
41300,King's Landing,1,4.4,1.13,Android,12.5,True,75.0,2.6,4.9,1.0
41302,Astapor,1,4.1,1.04,iPhone,5.6,True,66.7,3.67,4.7,1.0
41303,Winterfell,0,4.3,1.0,Android,0.0,False,33.3,6.01,5.0,0.0
41304,Winterfell,1,5.0,1.0,iPhone,0.0,True,25.0,2.2,4.9,1.0
41305,Winterfell,3,4.0,1.0,Android,0.0,True,0.0,14.39,4.8,0.0
41309,Astapor,1,4.0,1.0,iPhone,0.0,False,100.0,3.43,5.0,0.0
41310,Winterfell,6,5.0,1.0,iPhone,0.0,True,33.3,4.73,4.7,1.0
41311,King's Landing,10,5.0,1.07,iPhone,12.1,False,69.7,2.5,4.9,1.0
41313,Astapor,1,4.3,1.08,iPhone,12.0,True,76.0,2.95,4.7,0.0
41314,Winterfell,2,5.0,1.0,Android,0.0,False,33.3,3.6,5.0,0.0
41315,Winterfell,9,3.8,1.0,Android,0.0,False,93.8,6.8,4.8,0.0
41316,King's Landing,1,5.0,1.0,Android,0.0,True,100.0,12.52,4.5,0.0
41317,King's Landing,0,4.0,1.0,iPhone,0.0,False,100.0,3.66,5.0,1.0
41318,Winterfell,8,5.0,1.0,iPhone,0.0,True,90.0,4.13,4.7,0.0
41319,Winterfell,1,5.0,1.0,iPhone,0.0,True,100.0,18.4,5.0,0.0
41320,Winterfell,3,5.0,1.92,iPhone,33.3,True,66.7,2.83,5.0,0.0
41321,King's Landing,2,5.0,1.0,Android,0.0,True,0.0,2.33,5.0,0.0
41322,Astapor,5,4.8,1.22,iPhone,25.0,False,50.0,2.56,4.5,0.0
41323,Winterfell,1,4.8,1.0,iPhone,0.0,False,100.0,2.22,5.0,1.0
41324,Astapor,0,5.0,1.6300000000000001,iPhone,50.0,False,0.0,8.35,5.0,1.0
41326,Astapor,2,5.0,1.13,Android,50.0,False,100.0,2.25,5.0,0.0
41327,Winterfell,1,4.5,1.0,iPhone,0.0,False,75.0,7.75,3.3,0.0
41328,Astapor,2,5.0,1.0,iPhone,0.0,False,66.7,6.55,5.0,0.0
41329,Winterfell,0,4.2,1.0,Android,0.0,False,100.0,3.4,4.8,0.0
41330,King's Landing,3,5.0,1.0,iPhone,0.0,True,66.7,6.13,5.0,0.0
41331,Winterfell,4,5.0,1.33,iPhone,33.3,False,66.7,2.77,4.8,0.0
41333,Winterfell,0,4.7,1.0,iPhone,0.0,False,44.4,4.32,5.0,1.0
41334,Astapor,0,4.4,1.0,Android,0.0,False,81.8,5.99,5.0,0.0
41335,Astapor,5,5.0,1.08,iPhone,13.3,False,33.3,3.36,4.9,1.0
41336,King's Landing,2,5.0,1.0,iPhone,0.0,False,50.0,9.13,5.0,0.0
41337,Winterfell,1,4.8,1.0,iPhone,0.0,True,57.1,7.04,4.7,1.0
41338,Winterfell,10,4.1,1.05,iPhone,10.0,True,30.0,2.01,4.5,0.0
41340,King's Landing,2,4.8,1.02,Android,10.0,False,70.0,8.37,4.8,0.0
